Id,Label,indegree,outdegree,Degree,pageranks,modularity_class
en.wikipedia.org/wiki/Bugle_(instrument),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sandbank,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Matchlock,,1,0,1,6e-06,31
archive.org/details/storycawnpore00thomgoog/page/n9/mode/1up,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Ulrica_Wheeler,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Amelia_Horne,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Eliza_Fanthome,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Anglo-Indian,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Margaret_Frances_Wheeler,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Highland_Brigade_(Scottish),,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=9,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:The_Indian_Mutiny_1857-1859_Q112127.jpg,,1,0,1,6e-06,31
en.wikipedia.org/wiki/64th_(2nd_Staffordshire)_Regiment_of_Foot,,1,0,1,6e-06,31
en.wikipedia.org/wiki/78th_Regiment_of_Foot,,1,0,1,6e-06,31
en.wikipedia.org/wiki/5th_Regiment_of_Foot,,1,0,1,6e-06,31
en.wikipedia.org/wiki/90th_Regiment_of_Foot,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Fatehpur,_Fatehpur",,2,0,2,6e-06,31
en.wikipedia.org/wiki/Flanking_maneuver,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Cleaver_(knife),,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=10,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Force-feeding,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Scottish_regiment,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=11,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Madras_Fusiliers,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=12,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:The_well_as_it_was_in_Cawnpore_in_1860_ILN-1874-1031-0017.jpg,,1,0,1,6e-06,31
en.wikipedia.org/wiki/The_Illustrated_London_News,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Carlo_Marochetti,,2,0,2,6e-06,31
"en.wikipedia.org/wiki/Charlotte_Canning,_Countess_Canning",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Exeter_Cathedral,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=13,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Julian_Rathbone,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Philip_Sclater,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Zoological_Society_of_London,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=14,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Patharighat,,1,0,1,6e-06,31
en.wikipedia.org/wiki/List_of_massacres_in_India,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=15,,1,0,1,6e-06,31
web.archive.org/web/20070805225742/http://www.chilit.org/SAXENA1.HTM,,1,0,1,6e-06,31
chilit.org/SAXENA1.HTM,,1,0,1,6e-06,31
web.archive.org/web/20070928030636/http://www.arklowsc.ie/Club_Details/cawnpore_cup.htm,,1,0,1,6e-06,31
arklowsc.ie/Club_Details/cawnpore_cup.htm,,1,0,1,6e-06,31
britishempire.co.uk/forces/armycampaigns/indiancampaigns/mutiny/cawnpore.htm,,2,0,2,6e-06,31
scribd.com/document/191327780/The-Kanpur-Massacres-in-India-in-the-Revolt-of-1857-pdf,,1,0,1,6e-06,31
financialexpress.com/fe_full_story.php?content_id=160464,,1,0,1,6e-06,31
archive.org/details/storycawnpore00thomgoog/page/n187/mode/1up,,1,0,1,6e-06,31
archive.org/details/greatmutinyindia00hibb/page/194,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/0-670-34983-6,,1,0,1,6e-06,31
archive.org/details/in.gov.ignca.6048/page/n122/mode/1up?q=ghat,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-0-14-310238-0,,1,0,1,6e-06,31
archive.org/details/penguin1857reade0000unse/page/12/mode/2up?q=Ghat,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/81-230-0093-6,,1,0,1,6e-06,31
archive.org/details/revoltinhindusta00wood/page/65/mode/1up?q=Massacre,,1,0,1,6e-06,31
archive.org/details/revoltinhindusta00wood/page/n101/mode/1up?q=Massacre,,1,0,1,6e-06,31
archive.org/details/abiographicalsk02brocgoog,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Tauchnitz,,1,0,1,6e-06,31
archive.org/details/abiographicalsk02brocgoog/page/n172,,1,0,1,6e-06,31
archive.org/details/ourbonesarescatt00ward/page/373/mode/1up?q=Bibighar+,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-0-8050-2437-1,,1,0,1,6e-06,31
archive.org/details/in.ernet.dli.2015.51912/page/n149/mode/2up?q=beebeeghur,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/1-85532-369-9,,1,0,1,6e-06,31
archive.org/details/ahistorysepoywa02kayegoog/page/371/mode/1up,,1,0,1,6e-06,31
archive.org/details/storycawnpore00thomgoog/page/n232/mode/1up?q=Bibi+ghar,,1,0,1,6e-06,31
archive.org/details/kayesmallesonshi02kaye/page/280/mode/1up?q=massacre,,1,0,1,6e-06,31
archive.org/details/ourbonesarescatt00ward/page/414/mode/2up?q=Bibighar+,,1,0,1,6e-06,31
archive.org/details/ourbonesarescatt00ward/page/428/mode/2up?,,1,0,1,6e-06,31
archive.org/details/dli.csl.5424/page/n417/mode/2up?,,1,0,1,6e-06,31
archive.org/details/havelockbyarchib00forb/page/n155/mode/2up?,,1,0,1,6e-06,31
archive.org/details/dli.csl.5424/page/n417/mode/2up?q=massa&view=theater,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/0-14-004752-2,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/81-206-0552-7,,1,0,1,6e-06,31
britishempire.co.uk/forces/armycampaigns/indiancampaigns/mutiny/cawnporewell6.htm,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-1-872914-41-1,,1,0,1,6e-06,31
web.archive.org/web/20070928231621/http://www.battlefieldtoursindia.com/indian-mutiny.html,,1,0,1,6e-06,31
battlefieldtoursindia.com/indian-mutiny.html,,1,0,1,6e-06,31
doi.org/10.1017%2F9781009052276,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-1-009052-27-6,,1,0,1,6e-06,31
api.semanticscholar.org/CorpusID:248341742,,1,0,1,6e-06,31
archive.org/details/mutinynovel0000rath,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-0-316-73113-3,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-1-59013-019-3,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:BookSources/978-1-61152-270-9,,1,0,1,6e-06,31
philoid.com/epub/ncert/9/119/ihks105,,1,0,1,6e-06,31
archive.org/details/zoologicalsociet00scheuoft,,1,0,1,6e-06,31
archive.org/details/zoologicalsociet00scheuoft/page/167,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&action=edit&section=16,,1,0,1,6e-06,31
web.archive.org/web/20050510005945/http://www.geocities.com/Broadway/Alley/5443/indmut4.htm,,1,0,1,6e-06,31
britishempire.co.uk/forces/armycampaigns/indiancampaigns/mutiny/cawnporeimages.htm,,1,0,1,6e-06,31
wikidata.org/wiki/Q627881,,1,0,1,6e-06,31
id.loc.gov/authorities/sh95002124,,1,0,1,6e-06,31
nli.org.il/en/authorities/987007539530205171,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Battles_of_the_Indian_Rebellion_of_1857,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Sieges_involving_the_United_Kingdom,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:History_of_Uttar_Pradesh,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Category:Massacres_in_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Sieges_involving_the_Indian_kingdoms,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:June_1857,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Massacres_in_1857,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Use_dmy_dates_from_August_2024,,7,0,7,7e-06,31
en.m.wikipedia.org/w/index.php?title=Siege_of_Cawnpore&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Use_Indian_English_from_December_2018,,6,0,6,7e-06,31
en.wikipedia.org/wiki/Arun_Kumar_Shukla,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Ram_Charan_Mehrotra,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Second+Battle+of+Cawnpore,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Second+Battle+of+Cawnpore,,1,0,1,6e-06,31
ru.wikipedia.org/wiki/Канпурское_сражение,,1,0,1,6e-06,31
sr.wikipedia.org/wiki/Друга_битка_за_Канпур,,1,0,1,6e-06,31
uk.wikipedia.org/wiki/Канпурська_битва,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q4212577,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Second_Battle_of_Cawnpore,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Second_Battle_of_Cawnpore,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Second_Battle_of_Cawnpore,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&oldid=1306563688,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&printable=yes,,1,0,1,6e-06,31
commons.wikimedia.org/wiki/Category:Second_Battle_of_Cawnpore,,1,0,1,6e-06,31
geohack.toolforge.org/geohack.php?pagename=Second_Battle_of_Cawnpore&params=26.449923_N_80.331874_E_,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Second_Battle_of_Cawnpore,,1,0,1,6e-06,31
"google.com/search?as_eq=wikipedia&q=""Second+Battle+of+Cawnpore""",,1,0,1,6e-06,31
"google.com/search?tbm=nws&q=""Second+Battle+of+Cawnpore""+-wikipedia&tbs=ar:1",,1,0,1,6e-06,31
"google.com/search?&q=""Second+Battle+of+Cawnpore""&tbs=bkt:s&tbm=bks",,1,0,1,6e-06,31
"google.com/search?tbs=bks:1&q=""Second+Battle+of+Cawnpore""+-wikipedia",,1,0,1,6e-06,31
"scholar.google.com/scholar?q=""Second+Battle+of+Cawnpore""",,1,0,1,6e-06,31
"jstor.org/action/doBasicSearch?Query=""Second+Battle+of+Cawnpore""&acc=on&wc=on",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/File:Plan_of_Battle_of_Cawnpoor,_6_December_1857_(Guyot_%26_Wood).jpg",,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:Flag_of_the_British_East_India_Company_(1801).svg,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Unnao,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Charles_Ash_Windham,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Pontoon_bridge,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sevastopol,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Jumna_River,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=4,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Naval_Brigade,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=5,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=6,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=7,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Thomas_Flynn_(VC),,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=8,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&action=edit&section=9,,1,0,1,6e-06,31
defencejournal.com/2000/june/cawnpore.htm,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:November_1857,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:December_1857,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Articles_needing_additional_references_from_May_2022,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Use_dmy_dates_from_August_2018,,4,0,4,7e-06,31
en.m.wikipedia.org/w/index.php?title=Second_Battle_of_Cawnpore&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Faxian,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Rice,,3,0,3,7e-06,31
en.wikipedia.org/wiki/District_magistrate,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Category:People_from_Bagpat_district,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Category:University_of_Allahabad_alumni,,3,0,3,7e-06,31
upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/40px-Flag_of_Japan.svg.png,,4,0,4,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_Thailand.svg/40px-Flag_of_Thailand.svg.png,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Category:Articles_with_dead_external_links_from_January_2023,,4,0,4,6e-06,31
en.wikipedia.org/wiki/Category:Articles_with_dead_external_links_from_June_2025,,7,0,7,7e-06,31
en.wikipedia.org/wiki/Member_of_Parliament,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Nehru–Gandhi_family,,3,0,3,7e-06,31
en.wikipedia.org/wiki/MTR,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Portal:History,,2,0,2,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/4/48/P_history.svg/40px-P_history.svg.png,,2,0,2,7e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Phool+Bagh,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Phool+Bagh,,1,0,1,6e-06,31
es.wikipedia.org/wiki/Ganesh_Shankar_Vidyarthi_Udyan,,1,0,1,6e-06,31
"hi.wikipedia.org/wiki/फूल_बाग,_कानपुर",,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q12439751,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Phool_Bagh,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Phool_Bagh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Phool_Bagh,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&oldid=1214645915,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:DownloadAsPdf&page=Phool_Bagh&action=show-download-screen,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&printable=yes,,1,0,1,6e-06,31
geohack.toolforge.org/geohack.php?pagename=Phool_Bagh&params=26.467308_N_80.360248_E_type:landmark,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Phool_Bagh,,1,0,1,6e-06,31
"google.com/search?as_eq=wikipedia&q=""Phool+Bagh""",,1,0,1,6e-06,31
"google.com/search?tbm=nws&q=""Phool+Bagh""+-wikipedia&tbs=ar:1",,1,0,1,6e-06,31
"google.com/search?&q=""Phool+Bagh""&tbs=bkt:s&tbm=bks",,1,0,1,6e-06,31
"google.com/search?tbs=bks:1&q=""Phool+Bagh""+-wikipedia",,1,0,1,6e-06,31
"scholar.google.com/scholar?q=""Phool+Bagh""",,1,0,1,6e-06,31
"jstor.org/action/doBasicSearch?Query=""Phool+Bagh""&acc=on&wc=on",,1,0,1,6e-06,31
en.wikipedia.org/wiki/City_park,,2,0,2,7e-06,31
en.wikipedia.org/wiki/File:Kanpur_Sangrahalaya.JPG,,3,0,3,7e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Edward_VII_of_the_United_Kingdom,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Royal_prince,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=4,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Merchant,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Amusement_center,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Memorial,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Wooden,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Soldiers,,1,0,1,6e-06,31
en.wikipedia.org/wiki/World_War,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=K.E.M._Hall&action=edit&redlink=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Settler,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Municipal,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=5,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=6,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=7,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Ram_Manohar_Lohia,,2,0,2,7e-06,31
en.wikipedia.org/w/index.php?title=Phool_Bagh&action=edit&section=8,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Gardens_in_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Indian_independence_movement_in_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Articles_lacking_sources_from_February_2019,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:All_articles_lacking_sources,,6,0,6,7e-06,31
en.wikipedia.org/wiki/Category:Use_dmy_dates_from_February_2019,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Category:Use_Indian_English_from_February_2019,,3,0,3,7e-06,31
en.m.wikipedia.org/w/index.php?title=Phool_Bagh&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/wiki/GAIL,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Oil_India,,5,0,5,7e-06,31
en.wikipedia.org/wiki/1951–52_Indian_general_election,,4,0,4,7e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Panki+Thermal+Power+Station,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Panki+Thermal+Power+Station,,1,0,1,6e-06,31
hi.wikipedia.org/wiki/पनकी_ताप_विद्युत_गृह,,1,0,1,6e-06,31
no.wikipedia.org/wiki/Panki_kraftverk,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q3445852,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Panki_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Panki_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Panki_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&oldid=1242136599,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&printable=yes,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Tallest_structures_in_India,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bharat_Coking_Coal_Limited,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Eastern_Coalfields_Limited,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/wiki/BHEL,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Anpara_Thermal_Power_Station,,2,0,2,7e-06,31
en.wikipedia.org/wiki/Obra_Thermal_Power_Station,,2,0,2,7e-06,31
en.wikipedia.org/wiki/Parichha_Thermal_Power_Station,,2,0,2,7e-06,31
en.wikipedia.org/wiki/Harduaganj_Thermal_Power_Station,,2,0,2,7e-06,31
en.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&action=edit&section=4,,1,0,1,6e-06,31
timesofindia.indiatimes.com/city/kanpur/panki-power-plant-ceases-operation/articleshow/62453674.cms,,1,0,1,6e-06,31
web.archive.org/web/20100613053448/http://uprvunl.org/location_panki.htm,,1,0,1,6e-06,31
uprvunl.org/location_panki.htm,,1,0,1,6e-06,31
equitybulls.com/admin/news2006/news_det.asp?id=225352,,1,0,1,6e-06,31
uprvunl.org/site/writereaddata/UploadNews/corrigendum/pdf/C_201905101649143135.pdf,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Template:Power_stations_of_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Template_talk:Power_stations_of_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Template:Power_stations_of_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bara_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Feroze_Gandhi_Unchahar_Thermal_Power_Station,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Ghatampur_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Jawaharpur_Super_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Karchana_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Lalitpur_Thermal_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Narora_Atomic_Power_Station,,1,0,1,6e-06,31
en.wikipedia.org/wiki/NTPC_Auraiya,,1,0,1,6e-06,31
en.wikipedia.org/wiki/NTPC_Dadri,,4,0,4,7e-06,31
en.wikipedia.org/wiki/NTPC_Tanda,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Renusagar_Power_Plant,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Rihand_Thermal_Power_Station,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Rosa_Thermal_Power_Plant,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Singrauli_Super_Thermal_Power_Station,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Template:India-powerstation-stub,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Template_talk:India-powerstation-stub,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Template:India-powerstation-stub,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Coal-fired_power_stations_in_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Energy_infrastructure_completed_in_1977,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Indian_power_station_stubs,,1,0,1,6e-06,31
en.m.wikipedia.org/w/index.php?title=Panki_Thermal_Power_Station&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Outlook+(Indian+magazine),,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Outlook+(Indian+magazine),,1,0,1,7e-06,31
as.wikipedia.org/wiki/আউটলুক_(আলোচনী),,1,0,1,7e-06,31
bn.wikipedia.org/wiki/আউটলুক_(পত্রিকা),,1,0,1,7e-06,31
hi.wikipedia.org/wiki/आउटलुक,,1,0,1,7e-06,31
id.wikipedia.org/wiki/Outlook_(majalah_India),,1,0,1,7e-06,31
kn.wikipedia.org/wiki/ಔಟ್ಲುಕ್_(ನಿಯತಕಾಲಿಕೆ),,1,0,1,7e-06,31
ml.wikipedia.org/wiki/ഔട്ട്‌ലുക്_മാഗസിൻ,,1,0,1,7e-06,31
mr.wikipedia.org/wiki/आउटलुक_(भारतीय_नियतकालिक),,1,0,1,7e-06,31
ja.wikipedia.org/wiki/アウトルック_(インドの雑誌),,1,0,1,7e-06,31
pa.wikipedia.org/wiki/﻿ਆਊਟਲੁੱਕ,,1,0,1,7e-06,31
ru.wikipedia.org/wiki/Outlook_(журнал),,1,0,1,7e-06,31
ta.wikipedia.org/wiki/அவுட்லுக்_(இதழ்),,1,0,1,7e-06,31
te.wikipedia.org/wiki/ఔట్‌లుక్_(భారతీయ_పత్రిక),,1,0,1,7e-06,31
ur.wikipedia.org/wiki/آؤٹ_لک,,1,0,1,7e-06,31
wikidata.org/wiki/Special:EntityPage/Q1955600,,1,0,1,7e-06,31
en.wikipedia.org/wiki/Talk:Outlook_(Indian_magazine),,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Outlook_(Indian_magazine)&action=edit,,1,0,1,7e-06,31
